,__run_id,__done,generation,model_size,task,run,rep,duration_ms,cpu_joules,gpu_joules,energy_consumption_total_joules,response_length_sum_characters,response_token_count,accuracy
0,run_25_repetition_18,DONE,3.2,3B,CB,25,18,111843.0,5784.825744628906,37467.079544628876,43251.90528925778,69734.0,14123.0,0.975
1,run_9_repetition_4,DONE,3.0,8B,RTE,9,4,198877.0,10298.242248535127,70271.04904853516,80569.29129707029,58692.0,11756.0,0.9818181818181818
2,run_28_repetition_9,DONE,3.2,3B,WiC,28,9,96639.0,5284.545837402344,33095.712037402314,38380.25787480466,53139.0,12220.0,0.9714285714285715
3,run_10_repetition_11,DONE,3.0,8B,WiC,10,11,249912.0,13127.821044921875,88423.96524492186,101551.78628984373,63663.0,14810.0,0.9714285714285715
4,run_3_repetition_8,DONE,2.0,7B,RTE,3,8,188664.0,10109.410705566406,68083.90350556636,78193.31421113276,54273.0,12250.0,0.8511111111111112
5,run_12_repetition_28,DONE,3.1,8B,BoolQ,12,28,137852.0,7270.819580078125,49309.75298007816,56580.57256015629,37425.0,8089.0,0.9333333333333332
6,run_9_repetition_22,DONE,3.0,8B,RTE,9,22,198880.0,10641.549926757812,71107.68032675779,81749.2302535156,58692.0,11756.0,0.8857142857142858
7,run_27_repetition_16,DONE,3.2,3B,RTE,27,16,89831.0,5000.349487304658,30673.697687304644,35674.0471746093,56663.0,11274.0,0.9
8,run_24_repetition_19,DONE,3.2,3B,BoolQ,24,19,94852.0,5087.0145263671875,32245.531326367192,37332.54585273438,55166.0,11957.0,1.0
9,run_5_repetition_18,DONE,2.0,7B,WSC,5,18,178861.0,9410.16094970703,64415.79514970712,73825.95609941415,45028.0,11578.0,0.96
10,run_6_repetition_28,DONE,3.0,8B,BoolQ,6,28,120835.0,6470.888427734375,43126.90342773439,49597.791855468764,33226.0,7085.0,1.0
11,run_29_repetition_18,DONE,3.2,3B,WSC,29,18,66629.0,3555.57958984375,22491.35238984374,26046.93197968749,34580.0,8355.0,0.8533333333333333
12,run_18_repetition_8,DONE,3.2,1B,BoolQ,18,8,43820.0,2430.158203125,13782.048403125003,16212.206606250003,60358.0,12792.0,1.0
13,run_20_repetition_10,DONE,3.2,1B,COPA,20,10,43816.0,2609.0999145507812,13885.172914550789,16494.27282910157,59808.0,12531.0,0.8400000000000001
14,run_7_repetition_9,DONE,3.0,8B,CB,7,9,221874.0,11767.57568359375,78727.50988359368,90495.08556718743,65239.0,13110.0,0.96
15,run_22_repetition_29,DONE,3.2,1B,WiC,22,29,41813.0,2529.780700683601,13580.345100683602,16110.125801367203,55147.0,12330.0,1.0
16,run_2_repetition_5,DONE,2.0,7B,COPA,2,5,191894.0,10347.753112792976,69263.50611279291,79611.25922558588,53692.0,12554.0,1.0
17,run_5_repetition_10,DONE,2.0,7B,WSC,5,10,178895.0,9577.620422363281,64900.282022363266,74477.90244472655,45028.0,11578.0,0.9666666666666666
18,run_25_repetition_15,DONE,3.2,3B,CB,25,15,111836.0,6156.388916015625,38206.483916015604,44362.87283203123,69734.0,14123.0,0.9555555555555555
19,run_2_repetition_4,DONE,2.0,7B,COPA,2,4,191861.0,10181.666564941406,69043.92196494146,79225.58852988287,53692.0,12554.0,1.0
20,run_7_repetition_6,DONE,3.0,8B,CB,7,6,222682.0,11814.933898925781,79608.94249892583,91423.8763978516,65239.0,13110.0,0.9199999999999999
21,run_17_repetition_6,DONE,3.1,8B,WSC,17,6,121840.0,6443.027465820327,43271.77606582034,49714.80353164067,29189.0,7126.0,0.95
22,run_16_repetition_2,DONE,3.1,8B,WiC,16,2,245700.0,13405.618591308594,87901.56059130852,101307.17918261711,63916.0,14562.0,1.0
23,run_1_repetition_19,DONE,2.0,7B,CB,1,19,211869.0,11340.98388671875,76533.71528671881,87874.69917343756,61276.0,13678.0,1.0
24,run_16_repetition_13,DONE,3.1,8B,WiC,16,13,245904.0,13317.908874511719,87702.41667451164,101020.32554902336,63916.0,14562.0,1.0
25,run_23_repetition_8,DONE,3.2,1B,WSC,23,8,26810.0,1584.5966186523438,8507.215818652341,10091.812437304685,31493.0,7815.0,0.7533333333333333
26,run_25_repetition_2,DONE,3.2,3B,CB,25,2,112841.0,6175.6114501953125,38262.55345019531,44438.16490039062,69734.0,14123.0,0.9555555555555555
27,run_7_repetition_19,DONE,3.0,8B,CB,7,19,221890.0,11834.449890136719,79132.11009013683,90966.55998027355,65239.0,13110.0,0.7955555555555556
28,run_22_repetition_6,DONE,3.2,1B,WiC,22,6,41812.0,2556.9810180664062,13421.168418066407,15978.149436132813,55147.0,12330.0,1.0
29,run_23_repetition_5,DONE,3.2,1B,WSC,23,5,27809.0,1523.8953247070604,8607.408924707057,10131.304249414117,31493.0,7815.0,0.95
30,run_4_repetition_12,DONE,2.0,7B,WiC,4,12,202894.0,10982.770385742188,73268.11918574231,84250.8895714845,53640.0,13138.0,1.0
31,run_2_repetition_16,DONE,2.0,7B,COPA,2,16,191678.0,10200.399719238281,69180.74191923834,79381.14163847662,53692.0,12554.0,1.0
32,run_18_repetition_18,DONE,3.2,1B,BoolQ,18,18,43823.0,2593.4180297851562,14138.125229785153,16731.54325957031,60358.0,12792.0,0.9028571428571428
33,run_15_repetition_5,DONE,3.1,8B,RTE,15,5,156857.0,8373.498413085908,55604.756413085874,63978.25482617178,46036.0,9180.0,0.9428571428571428
34,run_27_repetition_20,DONE,3.2,3B,RTE,27,20,88831.0,4945.6419677734375,30422.92416777343,35368.56613554687,56663.0,11274.0,1.0
35,run_8_repetition_8,DONE,3.0,8B,COPA,8,8,199888.0,10722.681457519502,70820.29085751949,81542.97231503899,55441.0,11806.0,0.9349999999999999
36,run_0_repetition_23,DONE,2.0,7B,BoolQ,0,23,211686.0,11315.426696777344,76526.7672967773,87842.19399355464,57714.0,13756.0,1.0
37,run_13_repetition_9,DONE,3.1,8B,CB,13,9,159674.0,8483.834838867188,56955.938838867165,65439.77367773435,46101.0,9343.0,1.0
38,run_24_repetition_28,DONE,3.2,3B,BoolQ,24,28,94843.0,5291.502136230474,32248.59293623048,37540.09507246096,55166.0,11957.0,1.0
39,run_16_repetition_21,DONE,3.1,8B,WiC,16,21,246880.0,13296.727783203125,88061.18378320319,101357.91156640631,63916.0,14562.0,1.0
40,run_23_repetition_26,DONE,3.2,1B,WSC,23,26,26807.0,1563.7706298828198,8580.846029882821,10144.616659765641,31493.0,7815.0,0.9111111111111111
41,run_11_repetition_16,DONE,3.0,8B,WSC,11,16,126656.0,6729.6875,44587.99630000004,51317.68380000004,30766.0,7419.0,0.8670634920634921
42,run_5_repetition_19,DONE,2.0,7B,WSC,5,19,177890.0,9646.512329101555,64259.60492910149,73906.11725820304,45028.0,11578.0,0.8333333333333333
43,run_23_repetition_20,DONE,3.2,1B,WSC,23,20,27816.0,1576.5130615234375,8685.821061523431,10262.334123046869,31493.0,7815.0,0.9099999999999999
44,run_17_repetition_4,DONE,3.1,8B,WSC,17,4,121842.0,6601.10217285157,43320.85077285155,49921.95294570312,29189.0,7126.0,0.8400000000000001
45,run_11_repetition_1,DONE,3.0,8B,WSC,11,1,126654.0,6635.9971923828125,44387.9643923828,51023.96158476561,30766.0,7419.0,0.8833333333333334
46,run_14_repetition_20,DONE,3.1,8B,COPA,14,20,210687.0,11271.945922851562,74614.3549228517,85886.30084570326,59483.0,12455.0,0.9333333333333332
47,run_27_repetition_13,DONE,3.2,3B,RTE,27,13,89838.0,4814.280029296875,30277.575029296848,35091.85505859372,56663.0,11274.0,1.0
48,run_11_repetition_27,DONE,3.0,8B,WSC,11,27,125851.0,6600.443725585967,44476.30472558594,51076.74845117191,30766.0,7419.0,0.9266666666666667
49,run_11_repetition_0,DONE,3.0,8B,WSC,11,0,126870.0,6775.600769042954,45018.218369042974,51793.81913808593,30766.0,7419.0,1.0
50,run_1_repetition_7,DONE,2.0,7B,CB,1,7,211868.0,11286.26361083983,76400.61221083994,87686.87582167977,61276.0,13678.0,1.0
51,run_3_repetition_23,DONE,2.0,7B,RTE,3,23,188890.0,10070.40625,68017.99445000014,78088.40070000014,54273.0,12250.0,0.9714285714285715
52,run_17_repetition_17,DONE,3.1,8B,WSC,17,17,122855.0,6626.781677246094,43673.766677246094,50300.54835449219,29189.0,7126.0,0.8333333333333333
53,run_27_repetition_28,DONE,3.2,3B,RTE,27,28,88838.0,4808.4801025390625,30153.90010253906,34962.38020507812,56663.0,11274.0,1.0
54,run_17_repetition_28,DONE,3.1,8B,WSC,17,28,122644.0,6483.298522949219,43840.98712294919,50324.28564589841,29189.0,7126.0,0.8133333333333332
55,run_14_repetition_3,DONE,3.1,8B,COPA,14,3,210686.0,11289.375854492188,75088.10345449213,86377.47930898432,59483.0,12455.0,1.0
56,run_14_repetition_0,DONE,3.1,8B,COPA,14,0,210668.0,11298.433959960908,75066.95775996086,86365.39171992177,59483.0,12455.0,1.0
57,run_7_repetition_8,DONE,3.0,8B,CB,7,8,222701.0,12020.496704101562,79619.78050410164,91640.2772082032,65239.0,13110.0,0.8583333333333332
58,run_10_repetition_21,DONE,3.0,8B,WiC,10,21,250688.0,13534.05792236331,89414.33652236336,102948.39444472667,63663.0,14810.0,0.9777777777777779
59,run_3_repetition_14,DONE,2.0,7B,RTE,3,14,188855.0,10087.022155761719,68146.91195576174,78233.93411152346,54273.0,12250.0,0.925
60,run_14_repetition_14,DONE,3.1,8B,COPA,14,14,210671.0,11429.511291503906,75197.63189150393,86627.14318300784,59483.0,12455.0,0.9199999999999999
61,run_13_repetition_24,DONE,3.1,8B,CB,13,24,160662.0,8554.62353515625,57331.88993515625,65886.5134703125,46101.0,9343.0,0.9333333333333332
62,run_12_repetition_17,DONE,3.1,8B,BoolQ,12,17,137673.0,7290.073974609375,49207.31237460941,56497.38634921879,37425.0,8089.0,0.9
63,run_3_repetition_12,DONE,2.0,7B,RTE,3,12,188864.0,10081.532226562502,68001.25662656236,78082.78885312486,54273.0,12250.0,1.0
64,run_7_repetition_3,DONE,3.0,8B,CB,7,3,222882.0,11918.84869384766,79628.53149384772,91547.38018769538,65239.0,13110.0,1.0
65,run_15_repetition_18,DONE,3.1,8B,RTE,15,18,156850.0,8375.404724121101,55890.00912412107,64265.41384824217,46036.0,9180.0,1.0
66,run_20_repetition_6,DONE,3.2,1B,COPA,20,6,42814.0,2531.2019042968823,13801.502904296887,16332.70480859377,59808.0,12531.0,0.9199999999999999
67,run_3_repetition_18,DONE,2.0,7B,RTE,3,18,188689.0,10016.369018554688,67903.69861855471,77920.0676371094,54273.0,12250.0,0.95
68,run_15_repetition_11,DONE,3.1,8B,RTE,15,11,156658.0,8495.227355957039,55858.25335595705,64353.48071191409,46036.0,9180.0,0.9199999999999999
69,run_4_repetition_13,DONE,2.0,7B,WiC,4,13,201880.0,10933.180297851562,72971.3188978516,83904.49919570316,53640.0,13138.0,1.0
70,run_9_repetition_6,DONE,3.0,8B,RTE,9,6,198869.0,10515.17700195314,70922.77000195312,81437.94700390626,58692.0,11756.0,0.9714285714285715
71,run_5_repetition_9,DONE,2.0,7B,WSC,5,9,178857.0,9537.44042968747,64040.154429687405,73577.59485937488,45028.0,11578.0,0.9095238095238095
72,run_19_repetition_22,DONE,3.2,1B,CB,19,22,51820.0,3167.0064697265625,16631.740069726548,19798.74653945311,74448.0,15051.0,0.888888888888889
73,run_13_repetition_7,DONE,3.1,8B,CB,13,7,159653.0,8455.490417480469,56422.956617480515,64878.447034960984,46101.0,9343.0,0.9555555555555555
74,run_24_repetition_24,DONE,3.2,3B,BoolQ,24,24,94838.0,5174.681518554702,32266.33811855469,37441.01963710939,55166.0,11957.0,1.0
75,run_2_repetition_27,DONE,2.0,7B,COPA,2,27,191863.0,10027.928955078125,68360.02915507808,78387.9581101562,53692.0,12554.0,1.0
76,run_23_repetition_6,DONE,3.2,1B,WSC,23,6,26812.0,1566.0137329101562,8492.937332910162,10058.951065820318,31493.0,7815.0,0.8833333333333334
77,run_14_repetition_16,DONE,3.1,8B,COPA,14,16,210699.0,11195.167541503906,74381.82854150386,85576.99608300776,59483.0,12455.0,0.9047619047619048
78,run_29_repetition_14,DONE,3.2,3B,WSC,29,14,66819.0,3682.1703491210938,22620.037549121113,26302.207898242206,34580.0,8355.0,0.9714285714285715
79,run_0_repetition_7,DONE,2.0,7B,BoolQ,0,7,211875.0,11069.37255859375,76031.10035859363,87100.47291718738,57714.0,13756.0,0.975
80,run_7_repetition_5,DONE,3.0,8B,CB,7,5,222700.0,11814.267578125,79106.87357812501,90921.14115625001,65239.0,13110.0,0.9158730158730158
81,run_6_repetition_27,DONE,3.0,8B,BoolQ,6,27,120839.0,6495.40594482419,43187.888944824175,49683.294889648365,33226.0,7085.0,0.9466666666666667
82,run_26_repetition_29,DONE,3.2,3B,COPA,26,29,89636.0,4900.203979492246,30339.54717949226,35239.75115898451,54109.0,11384.0,1.0
83,run_1_repetition_21,DONE,2.0,7B,CB,1,21,210867.0,11241.08966064456,75977.80126064448,87218.89092128904,61276.0,13678.0,1.0
84,run_20_repetition_3,DONE,3.2,1B,COPA,20,3,42825.0,2453.7271118164062,13732.612911816399,16186.340023632805,59808.0,12531.0,0.9636363636363636
85,run_12_repetition_25,DONE,3.1,8B,BoolQ,12,25,137656.0,7226.347900390625,48925.31910039064,56151.667000781265,37425.0,8089.0,0.95
86,run_15_repetition_29,DONE,3.1,8B,RTE,15,29,156867.0,8341.258178710967,55702.51877871096,64043.77695742193,46036.0,9180.0,0.9714285714285715
87,run_3_repetition_27,DONE,2.0,7B,RTE,3,27,188877.0,10043.466613769502,68016.28761376948,78059.75422753899,54273.0,12250.0,1.0
88,run_3_repetition_5,DONE,2.0,7B,RTE,3,5,188878.0,10171.687622070312,68138.6552220704,78310.34284414072,54273.0,12250.0,0.9199999999999999
89,run_23_repetition_2,DONE,3.2,1B,WSC,23,2,27809.0,1595.4826049804688,8837.88380498047,10433.36640996094,31493.0,7815.0,0.9
90,run_26_repetition_24,DONE,3.2,3B,COPA,26,24,89839.0,4852.296142578125,30259.062742578153,35111.35888515628,54109.0,11384.0,1.0
91,run_15_repetition_12,DONE,3.1,8B,RTE,15,12,156667.0,8397.62756347656,55718.88816347659,64116.515726953156,46036.0,9180.0,1.0
92,run_13_repetition_21,DONE,3.1,8B,CB,13,21,159869.0,8419.063354492188,56816.356954492156,65235.42030898434,46101.0,9343.0,0.9333333333333332
93,run_19_repetition_3,DONE,3.2,1B,CB,19,3,51823.0,2987.7907104492188,16369.777510449214,19357.568220898433,74448.0,15051.0,1.0
94,run_11_repetition_29,DONE,3.0,8B,WSC,11,29,126856.0,6669.097961425781,44617.37776142581,51286.47572285159,30766.0,7419.0,0.9714285714285715
95,run_26_repetition_10,DONE,3.2,3B,COPA,26,10,89635.0,4967.262573242195,30301.83977324219,35269.10234648439,54109.0,11384.0,1.0
96,run_29_repetition_20,DONE,3.2,3B,WSC,29,20,66818.0,3507.1643676757812,22401.056567675794,25908.220935351575,34580.0,8355.0,0.8800000000000001
97,run_14_repetition_28,DONE,3.1,8B,COPA,14,28,210694.0,11168.678344726562,74439.44034472652,85608.11868945308,59483.0,12455.0,1.0
98,run_22_repetition_3,DONE,3.2,1B,WiC,22,3,42821.0,2526.970947265625,13632.814947265626,16159.785894531251,55147.0,12330.0,1.0
99,run_8_repetition_12,DONE,3.0,8B,COPA,8,12,198669.0,10512.73193359375,70104.61293359382,80617.34486718757,55441.0,11806.0,0.9151515151515153
100,run_18_repetition_5,DONE,3.2,1B,BoolQ,18,5,43822.0,2662.795715332046,14241.474315332038,16904.270030664084,60358.0,12792.0,1.0
101,run_13_repetition_22,DONE,3.1,8B,CB,13,22,159873.0,8357.700622558608,56594.24762255859,64951.9482451172,46101.0,9343.0,1.0
102,run_9_repetition_13,DONE,3.0,8B,RTE,9,13,198883.0,10514.549865722656,70714.67886572272,81229.22873144537,58692.0,11756.0,1.0
103,run_26_repetition_11,DONE,3.2,3B,COPA,26,11,90845.0,4900.785400390625,30691.942200390615,35592.72760078124,54109.0,11384.0,1.0
104,run_23_repetition_9,DONE,3.2,1B,WSC,23,9,26808.0,1502.802734375,8436.997534375001,9939.800268750001,31493.0,7815.0,1.0
105,run_14_repetition_1,DONE,3.1,8B,COPA,14,1,211878.0,11046.030944824204,74521.24594482414,85567.27688964835,59483.0,12455.0,1.0
106,run_9_repetition_26,DONE,3.0,8B,RTE,9,26,198872.0,10630.913269042969,70795.02046904292,81425.93373808589,58692.0,11756.0,0.9666666666666668
107,run_19_repetition_19,DONE,3.2,1B,CB,19,19,51817.0,3127.4180297851562,16610.228229785156,19737.646259570312,74448.0,15051.0,0.8857142857142858
108,run_27_repetition_7,DONE,3.2,3B,RTE,27,7,88835.0,4727.0848388671875,29940.128638867154,34667.213477734345,56663.0,11274.0,1.0
109,run_7_repetition_4,DONE,3.0,8B,CB,7,4,222908.0,11922.838745117188,79029.11754511726,90951.95629023445,65239.0,13110.0,0.9577777777777777
110,run_11_repetition_4,DONE,3.0,8B,WSC,11,4,125866.0,6585.479919433594,44576.051119433585,51161.53103886718,30766.0,7419.0,0.96
111,run_8_repetition_20,DONE,3.0,8B,COPA,8,20,199890.0,10779.820861816377,71269.68006181637,82049.50092363275,55441.0,11806.0,0.9314285714285715
112,run_10_repetition_24,DONE,3.0,8B,WiC,10,24,250892.0,13218.797119140596,89135.16131914055,102353.95843828114,63663.0,14810.0,0.9555555555555555
113,run_18_repetition_10,DONE,3.2,1B,BoolQ,18,10,43814.0,2653.5602416992188,14237.900841699207,16891.461083398426,60358.0,12792.0,0.9099999999999999
114,run_12_repetition_0,DONE,3.1,8B,BoolQ,12,0,137855.0,7281.516540527344,49186.154340527384,56467.67088105473,37425.0,8089.0,0.9
115,run_8_repetition_9,DONE,3.0,8B,COPA,8,9,199684.0,10783.421997070312,71204.12479707028,81987.5467941406,55441.0,11806.0,0.8636363636363636
116,run_4_repetition_6,DONE,2.0,7B,WiC,4,6,201689.0,10946.554382324248,72796.23018232413,83742.78456464838,53640.0,13138.0,0.9714285714285715
117,run_6_repetition_25,DONE,3.0,8B,BoolQ,6,25,121845.0,6535.886962890596,43576.85576289059,50112.74272578119,33226.0,7085.0,0.9199999999999999
118,run_25_repetition_9,DONE,3.2,3B,CB,25,9,111836.0,6009.578552246094,38270.30095224611,44279.8795044922,69734.0,14123.0,1.0
119,run_28_repetition_6,DONE,3.2,3B,WiC,28,6,96826.0,5310.223266601564,32776.893466601556,38087.11673320312,53139.0,12220.0,0.975
120,run_1_repetition_2,DONE,2.0,7B,CB,1,2,210670.0,11303.139282226562,75883.92768222657,87187.06696445313,61276.0,13678.0,0.9303030303030304
121,run_14_repetition_25,DONE,3.1,8B,COPA,14,25,211677.0,11325.066101074211,75384.72290107419,86709.7890021484,59483.0,12455.0,1.0
122,run_18_repetition_15,DONE,3.2,1B,BoolQ,18,15,43820.0,2660.31298828125,14063.065388281242,16723.37837656249,60358.0,12792.0,0.875
123,run_11_repetition_23,DONE,3.0,8B,WSC,11,23,126847.0,6646.305297851555,44354.39689785152,51000.702195703074,30766.0,7419.0,0.8766666666666667
124,run_15_repetition_3,DONE,3.1,8B,RTE,15,3,156666.0,8347.939208984375,55847.35800898436,64195.297217968735,46036.0,9180.0,1.0
125,run_4_repetition_26,DONE,2.0,7B,WiC,4,26,201690.0,10904.997741699219,72938.33634169934,83843.33408339856,53640.0,13138.0,1.0
126,run_28_repetition_26,DONE,3.2,3B,WiC,28,26,96845.0,5360.48291015625,32940.44411015626,38300.92702031251,53139.0,12220.0,1.0
127,run_5_repetition_6,DONE,2.0,7B,WSC,5,6,178877.0,9654.713989257798,64582.43598925786,74237.14997851566,45028.0,11578.0,0.96
128,run_11_repetition_7,DONE,3.0,8B,WSC,11,7,125863.0,6631.170959472642,44634.53075947263,51265.701718945274,30766.0,7419.0,0.7266666666666667
129,run_8_repetition_29,DONE,3.0,8B,COPA,8,29,199869.0,10684.46142578125,70844.61022578116,81529.07165156241,55441.0,11806.0,0.9666666666666668
130,run_11_repetition_26,DONE,3.0,8B,WSC,11,26,125842.0,6710.710754394546,44672.32495439458,51383.035708789124,30766.0,7419.0,0.7166666666666667
131,run_21_repetition_14,DONE,3.2,1B,RTE,21,14,38815.0,2292.293701171875,12386.600301171875,14678.89400234375,55516.0,11165.0,0.96
132,run_5_repetition_12,DONE,2.0,7B,WSC,5,12,177896.0,9494.011901855469,64000.629701855425,73494.64160371089,45028.0,11578.0,0.8
133,run_22_repetition_0,DONE,3.2,1B,WiC,22,0,41816.0,2369.641357421875,13401.042757421872,15770.684114843747,55147.0,12330.0,1.0
134,run_1_repetition_29,DONE,2.0,7B,CB,1,29,210692.0,11300.469848632812,75720.29184863277,87020.76169726558,61276.0,13678.0,0.9
135,run_16_repetition_23,DONE,3.1,8B,WiC,16,23,245879.0,13318.04931640625,87638.61831640628,100956.66763281253,63916.0,14562.0,1.0
136,run_18_repetition_7,DONE,3.2,1B,BoolQ,18,7,43814.0,2500.2752075195312,14091.197607519525,16591.47281503906,60358.0,12792.0,0.857948717948718
137,run_15_repetition_17,DONE,3.1,8B,RTE,15,17,156857.0,8373.35888671872,55495.22008671873,63868.57897343745,46036.0,9180.0,1.0
138,run_24_repetition_0,DONE,3.2,3B,BoolQ,24,0,94828.0,5335.831115722685,32463.662715722676,37799.49383144536,55166.0,11957.0,1.0
139,run_21_repetition_27,DONE,3.2,1B,RTE,21,27,38813.0,2276.625427246123,12318.815027246128,14595.44045449225,55516.0,11165.0,0.96
140,run_26_repetition_16,DONE,3.2,3B,COPA,26,16,89836.0,4775.203063964844,30174.339863964873,34949.54292792972,54109.0,11384.0,0.9833333333333332
141,run_27_repetition_23,DONE,3.2,3B,RTE,27,23,89832.0,4932.327880859375,30518.491680859363,35450.81956171874,56663.0,11274.0,1.0
142,run_11_repetition_9,DONE,3.0,8B,WSC,11,9,125848.0,6749.353515625,44441.77931562499,51191.13283124999,30766.0,7419.0,0.8400000000000001
143,run_24_repetition_22,DONE,3.2,3B,BoolQ,24,22,86832.0,4747.875305175752,29736.473905175735,34484.34921035149,51178.0,10942.0,0.975
144,run_5_repetition_28,DONE,2.0,7B,WSC,5,28,177854.0,9490.672668457031,64130.25846845715,73620.93113691418,45028.0,11578.0,0.9428571428571428
145,run_28_repetition_29,DONE,3.2,3B,WiC,28,29,100829.0,5633.039489746065,34389.187089746054,40022.22657949212,55758.0,12758.0,1.0
146,run_7_repetition_27,DONE,3.0,8B,CB,7,27,222883.0,12076.30371093753,79839.5191109375,91915.82282187503,65239.0,13110.0,0.96
147,run_17_repetition_14,DONE,3.1,8B,WSC,17,14,121838.0,6463.430358886719,43564.2207588867,50027.65111777342,29189.0,7126.0,0.65
148,run_27_repetition_10,DONE,3.2,3B,RTE,27,10,92625.0,5036.908996582033,31292.50159658203,36329.410593164066,58703.0,11647.0,1.0
149,run_22_repetition_26,DONE,3.2,1B,WiC,22,26,42819.0,2501.4638671875036,13658.692667187504,16160.156534375008,55242.0,12413.0,1.0
150,run_10_repetition_29,DONE,3.0,8B,WiC,10,29,250894.0,13464.400573730465,88253.69857373046,101718.09914746093,63663.0,14810.0,0.9282467532467532
151,run_26_repetition_14,DONE,3.2,3B,COPA,26,14,93827.0,5233.2308349609375,32267.058234960932,37500.28906992187,56710.0,11903.0,1.0
152,run_23_repetition_7,DONE,3.2,1B,WSC,23,7,27809.0,1624.424865722649,8835.257665722651,10459.6825314453,32024.0,7910.0,0.5904761904761904
153,run_20_repetition_8,DONE,3.2,1B,COPA,20,8,44819.0,2690.0462036132885,14311.951203613286,17001.997407226576,63385.0,13054.0,1.0
154,run_12_repetition_14,DONE,3.1,8B,BoolQ,12,14,137839.0,7184.647521972649,49076.097921972614,56260.74544394526,37425.0,8089.0,1.0
155,run_4_repetition_21,DONE,2.0,7B,WiC,4,21,201671.0,10801.341979980461,72763.08177998046,83564.42375996092,53640.0,13138.0,0.9666666666666668
156,run_16_repetition_27,DONE,3.1,8B,WiC,16,27,245704.0,13238.059692382812,87876.84909238275,101114.90878476556,63916.0,14562.0,0.95
157,run_13_repetition_2,DONE,3.1,8B,CB,13,2,160867.0,8790.225219726548,57577.648619726584,66367.87383945312,46101.0,9343.0,1.0
158,run_25_repetition_27,DONE,3.2,3B,CB,25,27,108643.0,6093.172912597642,37106.134912597685,43199.30782519533,67961.0,13729.0,0.9714285714285715
159,run_10_repetition_28,DONE,3.0,8B,WiC,10,28,250705.0,13685.281555175781,89669.56615517563,103354.84771035142,63663.0,14810.0,0.9777777777777779
160,run_28_repetition_4,DONE,3.2,3B,WiC,28,4,100642.0,5539.417419433579,34532.34561943362,40071.7630388672,55758.0,12758.0,0.9142857142857143
161,run_10_repetition_0,DONE,3.0,8B,WiC,10,0,250896.0,13363.360168457031,89534.14236845725,102897.50253691428,63663.0,14810.0,0.9550000000000001
162,run_13_repetition_18,DONE,3.1,8B,CB,13,18,159870.0,8417.830017089844,57426.51681708991,65844.34683417976,46101.0,9343.0,0.8277777777777778
163,run_18_repetition_9,DONE,3.2,1B,BoolQ,18,9,51818.0,3016.4281616210938,16751.872361621095,19768.30052324219,71714.0,15104.0,0.9333333333333333
164,run_1_repetition_12,DONE,2.0,7B,CB,1,12,211875.0,11378.439880371094,76286.08488037107,87664.52476074216,61276.0,13678.0,0.9555555555555555
165,run_26_repetition_28,DONE,3.2,3B,COPA,26,28,94831.0,5211.592102050752,32216.206302050774,37427.79840410153,56710.0,11903.0,0.975
166,run_21_repetition_11,DONE,3.2,1B,RTE,21,11,35818.0,2109.05078125,11396.97998125,13506.0307625,51479.0,10444.0,1.0
167,run_16_repetition_0,DONE,3.1,8B,WiC,16,0,245883.0,13377.949096679688,87710.69209667963,101088.64119335932,63916.0,14562.0,1.0
168,run_13_repetition_6,DONE,3.1,8B,CB,13,6,160866.0,8638.653686523408,57440.06988652345,66078.72357304685,46101.0,9343.0,0.9
169,run_5_repetition_3,DONE,2.0,7B,WSC,5,3,177867.0,9712.064697265625,64230.0604972656,73942.12519453123,45028.0,11578.0,0.9444444444444444
170,run_1_repetition_15,DONE,2.0,7B,CB,1,15,211890.0,11464.018676757842,76605.86127675785,88069.87995351569,61276.0,13678.0,0.9866666666666667
171,run_27_repetition_1,DONE,3.2,3B,RTE,27,1,92840.0,5120.197814941406,31598.612414941403,36718.81022988281,58703.0,11647.0,1.0
172,run_6_repetition_12,DONE,3.0,8B,BoolQ,6,12,120851.0,6437.53631591794,43109.556315917944,49547.09263183588,33226.0,7085.0,0.8800000000000001
173,run_2_repetition_17,DONE,2.0,7B,COPA,2,17,191661.0,10287.300109863281,69009.63490986322,79296.9350197265,53692.0,12554.0,1.0
174,run_1_repetition_22,DONE,2.0,7B,CB,1,22,211675.0,11396.861938476562,76238.68193847651,87635.54387695307,61276.0,13678.0,1.0
175,run_25_repetition_7,DONE,3.2,3B,CB,25,7,108653.0,5961.4884033203125,36913.447203320306,42874.93560664062,67961.0,13729.0,1.0
176,run_27_repetition_5,DONE,3.2,3B,RTE,27,5,92840.0,5183.285339355469,31679.843539355476,36863.128878710944,58703.0,11647.0,1.0
177,run_29_repetition_16,DONE,3.2,3B,WSC,29,16,68826.0,3761.259765625,23269.112365625017,27030.372131250017,35494.0,8579.0,0.9428571428571428
178,run_29_repetition_21,DONE,3.2,3B,WSC,29,21,68820.0,3734.2557983398438,23212.076798339847,26946.33259667969,35494.0,8579.0,0.8300000000000001
179,run_21_repetition_8,DONE,3.2,1B,RTE,21,8,36810.0,2125.6317749023438,11583.057774902349,13708.689549804692,51479.0,10444.0,1.0
180,run_10_repetition_5,DONE,3.0,8B,WiC,10,5,249886.0,13289.026977539062,88443.57217753917,101732.59915507823,63663.0,14810.0,0.9527777777777778
181,run_7_repetition_12,DONE,3.0,8B,CB,7,12,222904.0,11960.500183105469,79108.93938310548,91069.43956621095,65239.0,13110.0,1.0
