Unnamed: 0;__run_id;__done;generation;model_size;task;energy;run;rep;duration_ms;cpu_joules;gpu_joules;energy_consumption_total_joules;response_length_sum_characters;response_token_count;accuracy
545;run_15_repetition_9;DONE;3.1;8B;RTE;9350.891235351562;15;9;157664;8519.435668945312;56614.92726894529;65134.362937890604;46036;9180;1.0
546;run_25_repetition_4;DONE;3.2;3B;CB;6716.901245117188;25;4;108629;6002.772888183594;37308.68628818362;43311.459176367214;67961;13729;1.0
547;run_29_repetition_2;DONE;3.2;3B;WSC;4437.621032714844;29;2;68829;3734.229370117187;23412.452970117192;27146.68234023438;35494;8579;1.0
548;run_16_repetition_9;DONE;3.1;8B;WiC;13938.999267578123;16;9;245690;13076.543151855469;86808.05595185545;99884.59910371092;63916;14562;1.0
549;run_24_repetition_29;DONE;3.2;3B;BoolQ;5398.490905761719;24;29;86639;4689.517517089844;29378.030317089844;34067.547834179684;51178;10942;1.0
550;run_14_repetition_6;DONE;3.1;8B;COPA;12116.322326660156;14;6;211668;11301.186401367188;74776.53780136717;86077.72420273436;59483;12455;1.0
551;run_18_repetition_19;DONE;3.2;1B;BoolQ;3620.0297241210938;18;19;51824;3066.8964843750146;16774.955484375005;19841.85196875002;71714;15104;1.0
552;run_27_repetition_4;DONE;3.2;3B;RTE;5631.390625;27;4;92850;4964.3602294921875;31329.10482949217;36293.46505898436;58703;11647;1.0
553;run_0_repetition_22;DONE;2.0;7B;BoolQ;12036.651428222656;0;22;211882;11242.49053955078;76078.0211395507;87320.51167910149;57714;13756;1.0
554;run_24_repetition_9;DONE;3.2;3B;BoolQ;5516.281127929688;24;9;86835;4812.482604980469;29781.69500498046;34594.17760996093;51178;10942;1.0
555;run_25_repetition_21;DONE;3.2;3B;CB;6702.009338378906;25;21;109845;6061.263000488281;36911.12480048826;42972.38780097654;67961;13729;1.0
556;run_14_repetition_2;DONE;3.1;8B;COPA;11920.022399902344;14;2;210871;11061.002685546877;74781.0210855469;85842.02377109378;59483;12455;1.0
557;run_1_repetition_5;DONE;2.0;7B;CB;12244.819396972656;1;5;211876;11452.231323242188;76406.66612324228;87858.89744648447;61276;13678;1.0
558;run_27_repetition_22;DONE;3.2;3B;RTE;5780.3896484375;27;22;92848;5099.5006103515625;31818.55261035157;36918.05322070313;58703;11647;1.0
559;run_16_repetition_10;DONE;3.1;8B;WiC;13986.497192382812;16;10;245880;13136.462890625;87661.08829062516;100797.55118125016;63916;14562;1.0
560;run_29_repetition_27;DONE;3.2;3B;WSC;4431.996826171875;29;27;68822;3743.1372680664062;23439.212468066416;27182.349736132823;35494;8579;1.0
561;run_24_repetition_4;DONE;3.2;3B;BoolQ;5366.0870361328125;24;4;86843;4679.281372070342;29684.87937207034;34364.16074414068;51178;10942;1.0
562;run_19_repetition_26;DONE;3.2;1B;CB;3810.919494628906;19;26;54825;3318.923645019502;17477.185045019505;20796.108690039007;77844;15678;1.0
563;run_6_repetition_15;DONE;3.0;8B;BoolQ;7182.698425292969;6;15;120853;6312.348937988281;42671.7459379883;48984.09487597658;33226;7085;1.0
564;run_17_repetition_18;DONE;3.1;8B;WSC;7197.184326171875;17;18;121839;6332.24395751956;43111.35715751954;49443.6011150391;29189;7126;1.0
565;run_12_repetition_6;DONE;3.1;8B;BoolQ;8127.316528320312;12;6;137851;7259.71990966794;49030.54750966796;56290.2674193359;37425;8089;1.0
566;run_3_repetition_13;DONE;2.0;7B;RTE;10933.306762695312;3;13;188679;10122.73065185544;67994.17165185531;78116.90230371075;54273;12250;1.0
567;run_6_repetition_26;DONE;3.0;8B;BoolQ;7266.107360839844;6;26;121849;6454.968811035156;43459.60501103517;49914.57382207033;33226;7085;1.0
568;run_18_repetition_1;DONE;3.2;1B;BoolQ;3540.0760498046875;18;1;51821;2986.7182006835938;16615.303200683597;19602.02140136719;71714;15104;1.0
569;run_2_repetition_13;DONE;2.0;7B;COPA;11018.65771484375;2;13;191872;10217.922668457031;68932.31286845707;79150.2355369141;53692;12554;1.0
570;run_3_repetition_29;DONE;2.0;7B;RTE;251318.0023803711;3;29;188676;9997.30889892581;67839.80409892577;77837.11299785158;54273;12250;1.0
571;run_0_repetition_1;DONE;2.0;7B;BoolQ;12157.576232910156;0;1;210693;11297.86199951172;75938.51739951175;87236.37939902347;57714;13756;1.0
572;run_10_repetition_15;DONE;3.0;8B;WiC;14494.342651367188;10;15;250888;13649.78283691406;89382.46263691412;103032.24547382818;63663;14810;1.0
573;run_14_repetition_27;DONE;3.1;8B;COPA;12106.603637695312;14;27;210889;11250.59112548828;74843.10312548825;86093.69425097654;59483;12455;1.0
574;run_17_repetition_9;DONE;3.1;8B;WSC;7342.785583496094;17;9;121839;6464.6839599609375;43196.46115996094;49661.14511992188;29189;7126;1.0
575;run_0_repetition_29;DONE;2.0;7B;BoolQ;12211.192565917969;0;29;211923;11412.736816406245;76270.3230164062;87683.05983281243;57714;13756;1.0
576;run_10_repetition_9;DONE;3.0;8B;WiC;14448.444763183594;10;9;250696;13592.912963867188;89322.06176386717;102914.97472773436;63663;14810;1.0
577;run_4_repetition_10;DONE;2.0;7B;WiC;11656.154174804688;4;10;201679;10821.770935058594;72462.77093505871;83284.5418701173;53640;13138;1.0
578;run_11_repetition_11;DONE;3.0;8B;WSC;7625.16845703125;11;11;126843;6798.01538085939;45019.13838085934;51817.15376171873;30766;7419;1.0
579;run_0_repetition_5;DONE;2.0;7B;BoolQ;12166.107604980469;0;5;211911;11376.070434570312;76319.27883457036;87695.34926914067;57714;13756;1.0
580;run_5_repetition_2;DONE;2.0;7B;WSC;10550.518920898438;5;2;178870;9779.057495117202;64682.51949511718;74461.57699023437;45028;11578;1.0
581;run_9_repetition_8;DONE;3.0;8B;RTE;11573.293090820312;9;8;198878;10703.216003417969;70986.205603418;81689.42160683597;58692;11756;1.0
582;run_21_repetition_25;DONE;3.2;1B;RTE;2699.41552734375;21;25;36810;2185.276306152344;11830.045306152344;14015.321612304688;51479;10444;1.0
583;run_13_repetition_14;DONE;3.1;8B;CB;9330.45867919922;13;14;159656;8464.467224121094;56787.801624121086;65252.26884824218;46101;9343;1.0
584;run_11_repetition_13;DONE;3.0;8B;WSC;7532.715148925781;11;13;125849;6655.1646728515625;44576.143072851555;51231.30774570312;30766;7419;1.0
585;run_19_repetition_6;DONE;3.2;1B;CB;3773.014404296875;19;6;53823;3217.1915283203125;17346.985528320318;20564.17705664063;77844;15678;1.0
586;run_13_repetition_17;DONE;3.1;8B;CB;9338.388061523438;13;17;159871;8490.959594726562;56632.19219472662;65123.15178945318;46101;9343;1.0
587;run_0_repetition_2;DONE;2.0;7B;BoolQ;12111.552734375;0;2;211890;11317.259704589844;76144.54750458988;87461.80720917972;57714;13756;1.0
588;run_9_repetition_21;DONE;3.0;8B;RTE;11573.19989013672;9;21;198685;10691.27246093753;70959.60766093756;81650.88012187509;58692;11756;1.0
589;run_20_repetition_5;DONE;3.2;1B;COPA;3236.605224609375;20;5;44820;2687.028625488252;14352.087425488253;17039.116050976503;63385;13054;1.0
590;run_9_repetition_28;DONE;3.0;8B;RTE;11421.964660644531;9;28;199900;10625.932495117217;71129.6378951173;81755.57039023451;58692;11756;1.0
591;run_15_repetition_6;DONE;3.1;8B;RTE;9279.466613769531;15;6;156654;8417.860107421933;55854.05310742196;64271.913214843895;46036;9180;1.0
592;run_20_repetition_11;DONE;3.2;1B;COPA;3194.2505493164062;20;11;44821;2649.663146972686;14247.896146972687;16897.55929394537;63385;13054;1.0
593;run_16_repetition_3;DONE;3.1;8B;WiC;13976.19854736328;16;3;246899;13170.128112792998;87822.79951279299;100992.927625586;63916;14562;1.0
594;run_27_repetition_25;DONE;3.2;3B;RTE;5803.362060546875;27;25;91846;5074.840332031308;31272.173532031346;36347.013864062654;58703;11647;1.0
595;run_0_repetition_11;DONE;2.0;7B;BoolQ;12268.041870117188;0;11;211877;11477.864074707031;76343.20107470696;87821.06514941399;57714;13756;1.0
596;run_2_repetition_9;DONE;2.0;7B;COPA;11129.110168457031;2;9;191863;10323.068237304688;69150.00763730475;79473.07587460944;53692;12554;1.0
597;run_16_repetition_18;DONE;3.1;8B;WiC;14025.096923828123;16;18;245879;13145.958129882812;88342.30412988295;101488.26225976576;63916;14562;1.0
598;run_5_repetition_0;DONE;2.0;7B;WSC;10353.267028808594;5;0;178870;9575.2197265625;64506.47512656246;74081.69485312497;45028;11578;1.0
599;run_22_repetition_14;DONE;3.2;1B;WiC;3191.5955200195312;22;14;42819;2657.56726074218;13728.102660742175;16385.669921484354;55242;12413;1.0
600;run_26_repetition_2;DONE;3.2;3B;COPA;5668.945739746094;26;2;93840;4964.972412109375;31813.39141210937;36778.363824218744;56710;11903;1.0
601;run_29_repetition_15;DONE;3.2;3B;WSC;4398.033447265625;29;15;68619;3710.700134277337;23115.214334277356;26825.914468554693;35494;8579;1.0
602;run_3_repetition_20;DONE;2.0;7B;RTE;10862.498474121094;3;20;188878;10072.922424316406;67918.91882431644;77991.84124863285;54273;12250;1.0
603;run_29_repetition_4;DONE;3.2;3B;WSC;4367.468994140625;29;4;68819;3691.188415527344;23404.84361552734;27096.032031054685;35494;8579;1.0
604;run_12_repetition_23;DONE;3.1;8B;BoolQ;8047.501525878906;12;23;137652;7185.830017089829;49165.68641708986;56351.51643417969;37425;8089;1.0
605;run_20_repetition_22;DONE;3.2;1B;COPA;3252.239013671875;20;22;44815;2709.400329589844;14320.932129589844;17030.332459179685;63385;13054;1.0
606;run_6_repetition_24;DONE;3.0;8B;BoolQ;7221.939514160156;6;24;121848;6404.634887695327;43188.85148769538;49593.486375390705;33226;7085;1.0
607;run_1_repetition_0;DONE;2.0;7B;CB;12267.878845214844;1;0;211676;11468.722900390623;76393.8261003906;87862.54900078122;61276;13678;1.0
608;run_2_repetition_20;DONE;2.0;7B;COPA;11201.301940917969;2;20;191877;10380.8994140625;69104.58381406251;79485.48322812501;53692;12554;1.0
609;run_0_repetition_10;DONE;2.0;7B;BoolQ;12298.673645019531;0;10;211886;11499.967041015623;76478.56744101565;87978.53448203127;57714;13756;1.0
610;run_4_repetition_7;DONE;2.0;7B;WiC;11671.114990234377;4;7;202856;10855.307006835938;73053.17140683596;83908.4784136719;53640;13138;1.0
611;run_18_repetition_22;DONE;3.2;1B;BoolQ;3663.265869140625;18;22;51828;3106.800537109375;16831.56833710937;19938.368874218744;71714;15104;1.0
612;run_27_repetition_19;DONE;3.2;3B;RTE;5604.138305664063;27;19;92833;4936.6744384765625;31341.56423847656;36278.23867695312;58703;11647;1.0
613;run_10_repetition_14;DONE;3.0;8B;WiC;14317.46728515625;10;14;250897;13477.49951171875;90014.1365117188;103491.63602343756;63663;14810;1.0
614;run_2_repetition_7;DONE;2.0;7B;COPA;11195.792541503906;2;7;191869;10382.288452148408;69214.07185214835;79596.36030429676;53692;12554;1.0
615;run_12_repetition_3;DONE;3.1;8B;BoolQ;8298.767272949219;12;3;137872;7416.734985351563;49377.64938535157;56794.384370703134;37425;8089;1.0
616;run_25_repetition_14;DONE;3.2;3B;CB;6859.013000488281;25;14;111832;6159.172424316377;38124.21262431636;44283.385048632736;69228;14066;1.0
617;run_29_repetition_3;DONE;3.2;3B;WSC;4262.9342041015625;29;3;65828;3539.828063964873;22193.40106396488;25733.229127929753;33909;8275;1.0
618;run_4_repetition_28;DONE;2.0;7B;WiC;11674.167785644531;4;28;201662;10826.52374267584;72564.96594267587;83391.48968535171;53640;13138;1.0
619;run_8_repetition_7;DONE;3.0;8B;COPA;11783.210144042969;8;7;198693;10898.514038085938;71051.93243808602;81950.44647617196;55441;11806;1.0
620;run_22_repetition_16;DONE;3.2;1B;WiC;3234.27197265625;22;16;43815;2700.4822998046875;13993.568499804696;16694.05079960938;56289;12666;1.0
621;run_19_repetition_27;DONE;3.2;1B;CB;3567.773376464844;19;27;51821;3075.0172119140916;16537.08601191408;19612.103223828173;73440;14801;1.0
622;run_1_repetition_4;DONE;2.0;7B;CB;250114.91046142572;1;4;211868;11236.440002441435;76087.05320244153;87323.49320488297;61276;13678;1.0
623;run_29_repetition_26;DONE;3.2;3B;WSC;4289.4737548828125;29;26;65832;3575.5678100585974;22305.046610058587;25880.614420117185;33909;8275;1.0
624;run_2_repetition_2;DONE;2.0;7B;COPA;11025.143493652344;2;2;191876;10216.388916015629;69069.17591601562;79285.56483203125;53692;12554;1.0
625;run_18_repetition_11;DONE;3.2;1B;BoolQ;3482.80322265625;18;11;49815;2905.222839355465;16113.635239355466;19018.85807871093;69878;14644;1.0
626;run_24_repetition_6;DONE;3.2;3B;BoolQ;5726.796691894531;24;6;91832;5041.169372558601;31218.288372558614;36259.457745117215;53985;11507;1.0
627;run_26_repetition_1;DONE;3.2;3B;COPA;5841.021789550781;26;1;92831;5192.8876953125;31715.398095312496;36908.285790625;55301;11640;1.0
628;run_19_repetition_20;DONE;3.2;1B;CB;3532.6632690429688;19;20;50817;2978.3758544921875;16202.649254492186;19181.025108984373;73440;14801;1.0
629;run_8_repetition_14;DONE;3.0;8B;COPA;11541.633178710938;8;14;198868;10670.486633300774;69904.08743330074;80574.57406660152;55441;11806;1.0
630;run_17_repetition_11;DONE;3.1;8B;WSC;7377.994384765625;17;11;121852;6501.649169921875;43328.56916992184;49830.21833984371;29189;7126;1.0
631;run_22_repetition_23;DONE;3.2;1B;WiC;3145.3706665039062;22;23;43828;2625.3628540039062;14054.800854003895;16680.163708007804;56289;12666;1.0
632;run_16_repetition_20;DONE;3.1;8B;WiC;14035.393493652344;16;20;245899;13182.745910644531;87787.68971064454;100970.43562128909;63916;14562;1.0
633;run_27_repetition_8;DONE;3.2;3B;RTE;5773.281982421875;27;8;90832;5077.46655273436;31301.589752734333;36379.05630546869;57185;11415;1.0
634;run_25_repetition_10;DONE;3.2;3B;CB;6915.515869140625;25;10;111839;6222.329162597671;38529.14416259766;44751.47332519533;69188;14062;1.0
635;run_23_repetition_1;DONE;3.2;1B;WSC;2029.6961059570312;23;1;26810;1521.5088500976562;8453.553850097655;9975.06270019531;30896;7583;1.0
636;run_19_repetition_0;DONE;3.2;1B;CB;3509.2407836914062;19;0;50820;2962.6979980468604;16135.44379804686;19098.14179609372;73440;14801;1.0
637;run_10_repetition_26;DONE;3.0;8B;WiC;14162.24969482422;10;26;250889;13326.24682617189;88819.969826172;102146.2166523439;63663;14810;1.0
638;run_24_repetition_8;DONE;3.2;3B;BoolQ;5839.725402832031;24;8;91638;5122.007873535156;31612.77407353521;36734.78194707037;53985;11507;1.0
639;run_20_repetition_18;DONE;3.2;1B;COPA;2814.1560668945312;20;18;39815;2323.070373535156;12648.986573535152;14972.056947070309;53955;11304;1.0
640;run_11_repetition_24;DONE;3.0;8B;WSC;7592.643615722656;11;24;125851;6731.672607421875;44440.602407421946;51172.27501484382;30766;7419;1.0
641;run_2_repetition_8;DONE;2.0;7B;COPA;11211.526794433594;2;8;192856;10448.050903320312;69825.20870332026;80273.25960664057;53692;12554;1.0
642;run_9_repetition_15;DONE;3.0;8B;RTE;11513.458374023438;9;15;198880;10639.35577392578;71635.2311739259;82274.58694785168;58692;11756;1.0
643;run_27_repetition_27;DONE;3.2;3B;RTE;5833.866760253906;27;27;90827;5143.867492675781;31098.160292675784;36242.027785351565;57185;11415;1.0
644;run_9_repetition_23;DONE;3.0;8B;RTE;11590.850402832031;9;23;198871;10732.4462890625;71624.08028906242;82356.52657812492;58692;11756;1.0
645;run_19_repetition_1;DONE;3.2;1B;CB;3604.6171875;19;1;50818;3055.0975341796584;16540.287934179658;19595.385468359316;73440;14801;1.0
646;run_17_repetition_19;DONE;3.1;8B;WSC;7279.3525390625;17;19;121836;6398.482604980527;43568.03380498057;49966.5164099611;29189;7126;1.0
647;run_19_repetition_11;DONE;3.2;1B;CB;3575.985717773437;19;11;50817;3030.1720581054688;16533.26365810548;19563.435716210948;73440;14801;1.0
648;run_24_repetition_20;DONE;3.2;3B;BoolQ;5813.122619628906;24;20;91832;5141.691528320342;31704.41652832031;36846.10805664065;53985;11507;1.0
649;run_18_repetition_26;DONE;3.2;1B;BoolQ;3550.6197509765625;18;26;50620;3018.7589721679688;16372.047772167958;19390.806744335925;69878;14644;1.0
650;run_11_repetition_2;DONE;3.0;8B;WSC;7479.213134765625;11;2;126836;6666.601501464873;44695.76370146484;51362.365202929715;30766;7419;1.0
651;run_24_repetition_18;DONE;3.2;3B;BoolQ;5765.396911621094;24;18;90843;5013.531311035156;31076.61031103516;36090.14162207032;53985;11507;1.0
652;run_22_repetition_10;DONE;3.2;1B;WiC;3145.9398803710938;22;10;42812;2576.424255371123;13678.545455371128;16254.96971074225;56289;12666;1.0
653;run_16_repetition_14;DONE;3.1;8B;WiC;13996.639282226562;16;14;246887;13202.20574951172;86679.51214951162;99881.71789902334;63916;14562;1.0
654;run_23_repetition_10;DONE;3.2;1B;WSC;2037.7161865234373;23;10;26809;1530.5226440429688;8548.81884404297;10079.341488085938;30896;7583;1.0
655;run_9_repetition_29;DONE;3.0;8B;RTE;250763.30419921875;9;29;198683;10518.53125;70302.83085000006;80821.36210000006;58692;11756;1.0
656;run_25_repetition_26;DONE;3.2;3B;CB;6703.601013183594;25;26;111658;5999.070251464842;38204.76845146485;44203.838702929694;69188;14062;1.0
657;run_24_repetition_14;DONE;3.2;3B;BoolQ;5633.246154785156;24;14;91857;4925.265563964844;31320.74016396481;36246.00572792965;53985;11507;1.0
658;run_14_repetition_15;DONE;3.1;8B;COPA;12047.88916015625;14;15;210671;11156.916137695309;74293.12073769532;85450.03687539064;59483;12455;1.0
659;run_16_repetition_6;DONE;3.1;8B;WiC;14072.901611328123;16;6;246688;13255.23681640625;87900.23121640622;101155.46803281248;63916;14562;1.0
660;run_12_repetition_9;DONE;3.1;8B;BoolQ;8211.487487792969;12;9;137858;7314.509887695312;49267.05128769528;56581.56117539059;37425;8089;1.0
661;run_10_repetition_7;DONE;3.0;8B;WiC;14765.712524414062;10;7;250897;13903.741943359377;90592.33154335938;104496.07348671876;63663;14810;1.0
662;run_29_repetition_25;DONE;3.2;3B;WSC;4323.535034179688;29;25;65824;3605.1235961914062;22507.61159619141;26112.735192382817;33909;8275;1.0
663;run_25_repetition_19;DONE;3.2;3B;CB;6829.706665039063;25;19;111842;6155.499450683579;38021.01945068361;44176.51890136719;69188;14062;1.0
664;run_22_repetition_19;DONE;3.2;1B;WiC;3050.0258178710938;22;19;43824;2522.2130737304833;13792.804073730493;16315.017147460974;56289;12666;1.0
665;run_14_repetition_26;DONE;3.1;8B;COPA;12019.636962890623;14;26;211896;11206.405151367171;74769.69815136709;85976.10330273426;59483;12455;1.0
666;run_6_repetition_23;DONE;3.0;8B;BoolQ;7436.611206054687;6;23;120857;6557.538146972656;43175.21854697269;49732.756693945346;33226;7085;1.0
667;run_8_repetition_19;DONE;3.0;8B;COPA;11602.228759765623;8;19;198892;10741.851440429671;70377.7090404296;81119.56048085928;55441;11806;1.0
668;run_23_repetition_27;DONE;3.2;1B;WSC;2101.5474853515625;23;27;26811;1576.9491577148438;8564.959557714845;10141.908715429689;30896;7583;1.0
669;run_2_repetition_10;DONE;2.0;7B;COPA;11098.976501464844;2;10;191664;10291.73486328125;68963.18366328138;79254.91852656263;53692;12554;1.0
670;run_14_repetition_9;DONE;3.1;8B;COPA;12206.378479003906;14;9;210895;11339.099670410156;75661.98087041012;87001.08054082027;59483;12455;1.0
671;run_0_repetition_0;DONE;2.0;7B;BoolQ;12250.109191894531;0;0;211904;11462.736267089844;76342.64986708986;87805.3861341797;57714;13756;1.0
672;run_13_repetition_1;DONE;3.1;8B;CB;9457.237548828123;13;1;160865;8652.516479492217;57365.39347949225;66017.90995898447;46101;9343;1.0
673;run_19_repetition_12;DONE;3.2;1B;CB;3619.2652587890634;19;12;50818;3061.985534667998;16363.197134667998;19425.182669336;73440;14801;1.0
674;run_12_repetition_12;DONE;3.1;8B;BoolQ;8202.756286621094;12;12;137842;7345.897399902373;49414.173799902295;56760.07119980467;37425;8089;1.0
675;run_6_repetition_1;DONE;3.0;8B;BoolQ;7323.897216796875;6;1;120844;6460.28271484375;43174.33911484382;49634.62182968757;33226;7085;1.0
676;run_24_repetition_25;DONE;3.2;3B;BoolQ;5819.423156738281;24;25;91639;5130.016662597656;31539.42906259763;36669.44572519528;53985;11507;1.0
677;run_12_repetition_1;DONE;3.1;8B;BoolQ;8204.697814941406;12;1;137869;7319.697570800781;48862.94057080077;56182.63814160155;37425;8089;1.0
678;run_14_repetition_11;DONE;3.1;8B;COPA;12231.808044433594;14;11;211694;11417.169921875;75400.50252187517;86817.67244375017;59483;12455;1.0
679;run_0_repetition_9;DONE;2.0;7B;BoolQ;12380.78094482422;0;9;211895;11562.747253417969;76443.47705341798;88006.22430683595;57714;13756;1.0
680;run_10_repetition_25;DONE;3.0;8B;WiC;247770.76153564453;10;25;250889;13523.48095703122;89351.2939570313;102874.77491406252;63663;14810;1.0
681;run_20_repetition_0;DONE;3.2;1B;COPA;2877.99609375;20;0;38816;2332.302001953125;12502.257201953133;14834.559203906258;53955;11304;1.0
682;run_28_repetition_18;DONE;3.2;3B;WiC;5807.354370117188;28;18;93838;5151.872741699221;31943.7971416992;37095.66988339842;51782;11831;1.0
683;run_1_repetition_13;DONE;2.0;7B;CB;12295.882751464844;1;13;210880;11457.162353515629;76010.49555351566;87467.65790703129;61276;13678;1.0
684;run_1_repetition_20;DONE;2.0;7B;CB;12221.75128173828;1;20;210882;11378.6171875;75972.62418750007;87351.24137500007;61276;13678;1.0
685;run_17_repetition_24;DONE;3.1;8B;WSC;7400.578063964844;17;24;121645;6500.297790527344;43179.86339052734;49680.16118105468;29189;7126;1.0
686;run_29_repetition_28;DONE;3.2;3B;WSC;4302.942687988281;29;28;66634;3636.13708496093;22708.947884960948;26345.08496992188;33909;8275;1.0
687;run_12_repetition_16;DONE;3.1;8B;BoolQ;8242.952453613281;12;16;137859;7371.260986328125;49236.16478632812;56607.42577265624;37425;8089;1.0
688;run_14_repetition_22;DONE;3.1;8B;COPA;12255.191528320312;14;22;210883;11386.546813964844;75648.34181396483;87034.88862792967;59483;12455;1.0
689;run_16_repetition_16;DONE;3.1;8B;WiC;14275.677978515623;16;16;246694;13445.857604980469;88857.92060498039;102303.77820996086;63916;14562;1.0
690;run_4_repetition_18;DONE;2.0;7B;WiC;11980.88543701172;4;18;201890;11135.870727539062;73228.23132753909;84364.10205507815;53640;13138;1.0
691;run_17_repetition_10;DONE;3.1;8B;WSC;7329.474792480469;17;10;122842;6509.770141601548;43575.16974160153;50084.93988320308;29189;7126;1.0
692;run_22_repetition_27;DONE;3.2;1B;WiC;3071.6397705078125;22;27;43821;2552.0958862304833;13896.67508623048;16448.770972460963;56289;12666;1.0
693;run_12_repetition_8;DONE;3.1;8B;BoolQ;8103.25244140625;12;8;137673;7236.517578125;48822.56097812493;56059.07855624993;37425;8089;1.0
694;run_28_repetition_23;DONE;3.2;3B;WiC;5826.516174316406;28;23;93636;5154.613586425781;31779.26578642577;36933.87937285155;51782;11831;1.0
695;run_15_repetition_15;DONE;3.1;8B;RTE;9345.239135742188;15;15;156882;8494.679931640625;56041.1207316406;64535.800663281225;46036;9180;1.0
696;run_24_repetition_12;DONE;3.2;3B;BoolQ;5692.83642578125;24;12;90842;4956.824890136719;30761.220690136724;35718.04558027344;53985;11507;1.0
697;run_28_repetition_27;DONE;3.2;3B;WiC;5841.552978515625;28;27;92839;5115.029052734375;31777.388652734357;36892.41770546873;51782;11831;1.0
698;run_23_repetition_3;DONE;3.2;1B;WSC;2014.9815673828125;23;3;26812;1495.5259399414062;8398.212339941405;9893.738279882811;30896;7583;1.0
699;run_15_repetition_4;DONE;3.1;8B;RTE;9163.283813476562;15;4;156650;8303.524047851562;55505.719047851584;63809.24309570315;46036;9180;1.0
700;run_16_repetition_22;DONE;3.1;8B;WiC;14129.227905273438;16;22;245685;13243.470336914092;87533.37073691406;100776.84107382815;63916;14562;1.0
701;run_19_repetition_9;DONE;3.2;1B;CB;3524.714111328125;19;9;50626;2955.636779785186;16317.276979785174;19272.91375957036;73440;14801;1.0
702;run_5_repetition_7;DONE;2.0;7B;WSC;10350.205810546877;5;7;178666;9571.524108886748;64251.03310888663;73822.55721777337;45028;11578;1.0
703;run_11_repetition_10;DONE;3.0;8B;WSC;7677.604736328125;11;10;125854;6784.449401855469;45059.87920185547;51844.328603710936;30766;7419;1.0
704;run_3_repetition_16;DONE;2.0;7B;RTE;10952.283996582031;3;16;189873;10178.311950683594;68370.3503506836;78548.66230136719;54273;12250;1.0
705;run_0_repetition_21;DONE;2.0;7B;BoolQ;12225.535095214844;0;21;211884;11411.959167480469;76392.06036748049;87804.01953496096;57714;13756;1.0
706;run_4_repetition_15;DONE;2.0;7B;WiC;11725.267211914062;4;15;201887;10907.765869140654;72730.75686914063;83638.52273828129;53640;13138;1.0
707;run_23_repetition_14;DONE;3.2;1B;WSC;2094.822570800781;23;14;26809;1580.0372314452834;8415.301431445281;9995.338662890565;30896;7583;1.0
708;run_20_repetition_15;DONE;3.2;1B;COPA;2773.667297363281;20;15;38824;2234.4188232421875;12199.8750232422;14434.293846484388;53955;11304;1.0
709;run_26_repetition_15;DONE;3.2;3B;COPA;256541.9479370117;26;15;91836;4892.102966308623;30824.924766308595;35717.02773261722;55301;11640;1.0
710;run_2_repetition_1;DONE;2.0;7B;COPA;11079.779541015623;2;1;191886;10281.45281982422;68989.17521982413;79270.62803964835;53692;12554;1.0
711;run_25_repetition_25;DONE;3.2;3B;CB;6799.507629394531;25;25;111835;6107.790588378906;38284.623188378915;44392.41377675782;69188;14062;1.0
712;run_20_repetition_12;DONE;3.2;1B;COPA;2844.319091796875;20;12;38819;2297.218505859375;12485.703505859376;14782.922011718752;53955;11304;1.0
713;run_25_repetition_16;DONE;3.2;3B;CB;6812.969055175781;25;16;111848;6148.948059082031;38345.58145908206;44494.52951816409;69188;14062;1.0
714;run_14_repetition_10;DONE;3.1;8B;COPA;12214.073974609377;14;10;210880;11344.661315917969;74632.5749159179;85977.23623183586;59483;12455;1.0
715;run_0_repetition_14;DONE;2.0;7B;BoolQ;12277.00421142578;0;14;211879;11475.872619628906;76378.37241962891;87854.24503925782;57714;13756;1.0
716;run_8_repetition_17;DONE;3.0;8B;COPA;11659.132263183594;8;17;199878;10830.671081542969;71365.48768154297;82196.15876308594;55441;11806;1.0
717;run_10_repetition_20;DONE;3.0;8B;WiC;14330.51397705078;10;20;250901;13491.0986328125;90173.65863281264;103664.75726562511;63663;14810;1.0
718;run_6_repetition_4;DONE;3.0;8B;BoolQ;7441.034362792969;6;4;120839;6563.185119628892;43322.71151962888;49885.89663925777;33226;7085;1.0
719;run_22_repetition_4;DONE;3.2;1B;WiC;3152.9974975585938;22;4;43814;2634.4490356445167;13958.127635644512;16592.57667128903;56289;12666;1.0
720;run_9_repetition_9;DONE;3.0;8B;RTE;11361.32196044922;9;9;199662;10528.74932861328;70575.71092861312;81104.4602572264;58692;11756;1.0
721;run_8_repetition_28;DONE;3.0;8B;COPA;11497.298828125;8;28;198865;10625.945922851562;70725.2845228516;81351.23044570316;55441;11806;1.0
722;run_27_repetition_12;DONE;3.2;3B;RTE;5623.431213378906;27;12;90828;4946.796691894531;30549.140291894553;35495.936983789084;57185;11415;1.0
723;run_7_repetition_23;DONE;3.0;8B;CB;12578.795288085938;7;23;222691;11749.435791015623;78579.30579101562;90328.74158203125;65239;13110;1.0
724;run_6_repetition_20;DONE;3.0;8B;BoolQ;7137.710693359375;6;20;120844;6288.934265136719;43128.011065136685;49416.94533027341;33226;7085;1.0
725;run_28_repetition_2;DONE;3.2;3B;WiC;5644.70068359375;28;2;93843;4997.5308837890625;31612.91288378906;36610.44376757812;51782;11831;1.0
